Contract ZIP Code;Firm ID;Department ID;Category ID;Person ID;Contract Start Date;Contract End Date;Company Start Date;Birth Date;Contract Terminatio Reason;Gender;Nationality;Contract Type
2850;0000009443;01;1;0000051375;07/01/2017;07/01/2017;27/11/2015;18/06/1965;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000060384;09/11/2017;09/11/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2660;0000009443;01;1;0000060132;01/11/2017;03/11/2017;26/02/2009;04/12/1968;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2850;0000009443;01;1;0000056569;08/07/2017;08/07/2017;27/11/2015;18/06/1965;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000061896;22/01/2018;26/01/2018;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
3630;0000009443;01;1;0000051733;25/01/2017;28/01/2017;18/10/2016;14/12/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;1;0000048227;29/09/2016;30/09/2016;29/08/2016;02/02/1966;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000059215;18/09/2017;19/09/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2660;0000009443;01;1;0000054585;01/05/2017;05/05/2017;26/02/2009;04/12/1968;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000060386;10/11/2017;10/11/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2660;0000009443;01;1;0000054401;24/04/2017;28/04/2017;26/02/2009;04/12/1968;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2400;0000009443;01;1;0000050229;07/12/2016;07/12/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2400;0000009443;01;1;0000060093;26/10/2017;26/10/2017;04/10/2017;13/01/1997;Fin du contrat;Femme;Belge;Contrat intérimaire
2400;0000009443;01;1;0000049983;23/11/2016;23/11/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000058051;11/08/2017;11/08/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2400;0000009443;01;1;0000052000;23/01/2017;23/01/2017;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000059495;28/09/2017;29/09/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000060216;30/10/2017;30/10/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
3630;0000009443;01;1;0000050611;15/12/2016;17/12/2016;18/10/2016;14/12/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
2850;0000009443;01;1;0000056311;23/06/2017;25/06/2017;27/11/2015;18/06/1965;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
3630;0000009443;01;1;0000049773;21/11/2016;25/11/2016;18/10/2016;14/12/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
2850;0000009443;01;1;0000056973;06/07/2017;06/07/2017;27/11/2015;18/06/1965;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000060218;01/11/2017;03/11/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
4820;0000009443;01;1;0000048065;26/09/2016;30/09/2016;29/08/2016;28/11/1996;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000060383;07/11/2017;07/11/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2850;0000009443;01;1;0000043083;14/05/2016;15/05/2016;27/11/2015;18/06/1965;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000061689;08/01/2018;12/01/2018;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000051082;02/01/2017;06/01/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000059652;09/10/2017;13/10/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2170;0000009443;01;1;0000062259;12/02/2018;16/02/2018;02/01/2017;15/02/1979;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000060512;13/11/2017;13/11/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000047327;05/09/2016;09/09/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000059482;02/10/2017;06/10/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2400;0000009443;01;1;0000059679;06/10/2017;06/10/2017;04/10/2017;13/01/1997;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000057200;10/07/2017;14/07/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2170;0000009443;01;1;0000061979;01/02/2018;02/02/2018;02/01/2017;15/02/1979;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2660;0000009443;01;1;0000060590;20/11/2017;24/11/2017;26/02/2009;04/12/1968;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2400;0000009443;01;1;0000049858;21/11/2016;21/11/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000048669;17/10/2016;21/10/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000053180;13/03/2017;17/03/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2660;0000009443;01;1;0000062110;01/02/2018;02/02/2018;29/01/2018;13/09/1966;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000051825;01/02/2017;03/02/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000052526;20/02/2017;24/02/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000051267;09/01/2017;13/01/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000048030;26/09/2016;30/09/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000053654;27/03/2017;31/03/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000055385;01/06/2017;02/06/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000058719;04/09/2017;08/09/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000049904;28/11/2016;30/11/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
3920;0000009443;01;1;0000048854;24/10/2016;28/10/2016;18/10/2016;26/08/1964;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000056705;26/06/2017;30/06/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000057779;07/08/2017;11/08/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000060932;04/12/2017;08/12/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2400;0000009443;01;1;0000050456;14/12/2016;14/12/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000060102;01/11/2017;03/11/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000053831;03/04/2017;07/04/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000052734;27/02/2017;28/02/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000056967;03/07/2017;07/07/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9500;0000009443;01;1;0000050404;02/12/2016;04/12/2016;18/11/2016;12/12/1995;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000058905;11/09/2017;15/09/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9500;0000009443;01;1;0000053018;03/03/2017;05/03/2017;18/11/2016;12/12/1995;Fin du contrat;Femme;Belge;Contrat intérimaire
2140;0000009443;01;1;0000039878;17/02/2016;17/02/2016;18/11/2014;23/10/1973;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000049318;07/11/2016;11/11/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2180;0000009443;01;3;0000056912;12/07/2017;14/07/2017;08/06/2017;16/09/1989;Fin du contrat;Femme;Belge;Contrat intérimaire
2400;0000009443;01;1;0000050228;06/12/2016;06/12/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000059546;02/10/2017;02/10/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2400;0000009443;01;1;0000050230;08/12/2016;08/12/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000040332;02/03/2016;04/03/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
2180;0000009443;01;3;0000056282;22/06/2017;23/06/2017;08/06/2017;16/09/1989;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000059544;03/10/2017;03/10/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000061569;01/01/2018;05/01/2018;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;1;0000047539;19/09/2016;23/09/2016;29/08/2016;02/02/1966;Fin du contrat;Femme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000040543;14/03/2016;18/03/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
9050;0000009443;01;1;0000040490;07/03/2016;11/03/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
2180;0000009443;01;3;0000057913;07/08/2017;11/08/2017;08/06/2017;16/09/1989;Fin du contrat;Femme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000041431;04/04/2016;08/04/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
9050;0000009443;01;1;0000041429;01/04/2016;01/04/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
9050;0000009443;01;1;0000040919;21/03/2016;25/03/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
9050;0000009443;01;1;0000041427;01/04/2016;01/04/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
9050;0000009443;01;1;0000041426;28/03/2016;31/03/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
9050;0000009443;01;1;0000040491;07/03/2016;11/03/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
2940;0000009443;01;1;0000054208;17/04/2017;21/04/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000059223;21/09/2017;21/09/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000058398;21/08/2017;24/08/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000058819;06/09/2017;07/09/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2400;0000009443;01;1;0000049988;25/11/2016;25/11/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000061799;15/01/2018;19/01/2018;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2440;0000009443;01;1;0000044264;20/06/2016;22/06/2016;05/01/2015;06/09/1952;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000049723;21/11/2016;25/11/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
3630;0000009443;01;1;0000051193;09/01/2017;09/01/2017;18/10/2016;14/12/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000061451;25/12/2017;29/12/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000040333;02/03/2016;04/03/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
8500;0000009443;01;1;0000048852;21/10/2016;21/10/2016;19/10/2016;01/05/1976;Fin du contrat;Femme;Britannique;Contrat intérimaire
9636;0000009443;01;1;0000058713;25/08/2017;25/08/2017;25/08/2017;05/10/1977;Fin du contrat;Femme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000040918;21/03/2016;25/03/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
8500;0000009443;01;1;0000048851;19/10/2016;19/10/2016;19/10/2016;01/05/1976;Fin du contrat;Femme;Britannique;Contrat intérimaire
2940;0000009443;01;1;0000055671;05/06/2017;09/06/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2400;0000009443;01;1;0000050227;05/12/2016;05/12/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000052300;13/02/2017;17/02/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
8500;0000009443;01;1;0000048850;19/10/2016;21/10/2016;19/10/2016;01/05/1976;Fin du contrat;Femme;Britannique;Contrat intérimaire
9160;0000009443;01;1;0000038884;15/01/2016;15/01/2016;04/01/2016;25/01/1973;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9000;0000009443;01;1;0000058889;04/09/2017;08/09/2017;04/09/2017;01/01/1987;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000049516;14/11/2016;18/11/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000057910;08/08/2017;09/08/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000054030;10/04/2017;14/04/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2170;0000009443;01;1;0000061978;29/01/2018;31/01/2018;02/01/2017;15/02/1979;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2328;0000009443;01;1;0000061041;07/12/2017;07/12/2017;07/12/2017;09/03/1986;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2660;0000009443;01;1;0000062261;12/02/2018;16/02/2018;29/01/2018;13/09/1966;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
9000;0000009443;01;1;0000060314;06/11/2017;10/11/2017;04/09/2017;01/01/1987;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000057221;24/07/2017;28/07/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9160;0000009443;01;1;0000038394;04/01/2016;07/01/2016;04/01/2016;25/01/1973;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9160;0000009443;01;1;0000040115;01/03/2016;04/03/2016;04/01/2016;25/01/1973;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9160;0000009443;01;1;0000038723;11/01/2016;14/01/2016;04/01/2016;25/01/1973;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9160;0000009443;01;1;0000041031;28/03/2016;31/03/2016;04/01/2016;25/01/1973;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
3580;0000009443;01;1;0000052579;20/02/2017;24/02/2017;07/02/2017;15/06/1996;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000060313;06/11/2017;10/11/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000049053;01/11/2016;04/11/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9000;0000009443;01;1;0000059955;23/10/2017;27/10/2017;04/09/2017;01/01/1987;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000057954;01/08/2017;04/08/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000062334;12/02/2018;16/02/2018;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
9990;0000009443;01;1;0000049925;01/12/2016;02/12/2016;14/09/2016;17/01/1983;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000049905;01/12/2016;02/12/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2660;0000009443;01;1;0000062164;05/02/2018;09/02/2018;29/01/2018;13/09/1966;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000059226;22/09/2017;22/09/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000050429;12/12/2016;16/12/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9990;0000009443;01;1;0000048040;26/09/2016;30/09/2016;14/09/2016;17/01/1983;Fin du contrat;Femme;Belge;Contrat intérimaire
2845;0000009443;01;3;0000059494;27/09/2017;27/09/2017;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000046892;01/09/2016;02/09/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2170;0000009443;01;1;0000061863;22/01/2018;26/01/2018;02/01/2017;15/02/1979;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2845;0000009443;01;3;0000062067;29/01/2018;31/01/2018;08/08/2017;14/06/1981;Fin du contrat;Femme;Belge;Contrat intérimaire
1090;0000009443;01;1;0000059740;09/10/2017;13/10/2017;09/10/2017;25/06/1977;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9990;0000009443;01;1;0000052748;27/02/2017;27/02/2017;14/09/2016;17/01/1983;Fin du contrat;Femme;Belge;Contrat intérimaire
9990;0000009443;01;1;0000050437;12/12/2016;16/12/2016;14/09/2016;17/01/1983;Fin du contrat;Femme;Belge;Contrat intérimaire
2170;0000009443;01;1;0000061747;15/01/2018;19/01/2018;02/01/2017;15/02/1979;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9990;0000009443;01;1;0000051273;09/01/2017;13/01/2017;14/09/2016;17/01/1983;Fin du contrat;Femme;Belge;Contrat intérimaire
9990;0000009443;01;1;0000053187;13/03/2017;17/03/2017;14/09/2016;17/01/1983;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000050639;19/12/2016;23/12/2016;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000055104;22/05/2017;26/05/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2400;0000009443;01;1;0000061161;14/12/2017;14/12/2017;04/10/2017;13/01/1997;Fin du contrat;Femme;Belge;Contrat intérimaire
3582;0000009443;01;1;0000039954;24/02/2016;24/02/2016;15/04/2015;19/02/1998;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000058332;21/08/2017;25/08/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000051610;23/01/2017;27/01/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000057953;31/07/2017;31/07/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9050;0000009443;01;1;0000041428;28/03/2016;31/03/2016;02/06/2015;11/03/1979;Fin du contrat;Femme;République Tcheque;Contrat intérimaire
9000;0000009443;01;1;0000059483;02/10/2017;06/10/2017;04/09/2017;01/01/1987;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2400;0000009443;01;1;0000050458;16/12/2016;16/12/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000058458;01/09/2017;01/09/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2400;0000009443;01;1;0000050142;01/12/2016;01/12/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
3120;0000009443;01;1;0000051766;20/01/2017;20/01/2017;28/10/2016;22/05/1989;Fin du contrat;Femme;Belge;Contrat intérimaire
2400;0000009443;01;1;0000049984;24/11/2016;24/11/2016;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2940;0000009443;01;1;0000054381;24/04/2017;28/04/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2660;0000009443;01;1;0000061745;15/01/2018;19/01/2018;26/02/2009;04/12/1968;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
2400;0000009443;01;1;0000051574;17/01/2017;20/01/2017;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
2400;0000009443;01;1;0000051291;09/01/2017;11/01/2017;21/11/2016;23/06/1994;Fin du contrat;Femme;Belge;Contrat intérimaire
3582;0000009443;01;1;0000054438;20/04/2017;20/04/2017;18/07/2016;03/05/2000;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2940;0000009443;01;1;0000053412;20/03/2017;24/03/2017;29/08/2016;04/04/1957;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9160;0000009443;01;1;0000039166;25/01/2016;29/01/2016;04/01/2016;25/01/1973;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
9000;0000009443;01;1;0000060721;27/11/2017;29/11/2017;04/09/2017;01/01/1987;Fin du contrat;Femme;Néerlandaise;Contrat intérimaire
2850;0000009443;01;1;0000041754;10/04/2016;10/04/2016;27/11/2015;18/06/1965;Fin du contrat;Homme;Néerlandaise;Contrat intérimaire
8720;0000009443;01;1;0000061928;25/01/2018;25/01/2018;16/01/2018;28/09/1995;Fin du contrat;Femme;Belge;Contrat intérimaire
